age,year,improvement_rate
112,2021,0.0012
112,2022,0.0012
112,2023,0.0012
112,2024,0.0012
112,2025,0.0012
112,2026,0.0012
112,2027,0.0012
112,2028,0.0012
112,2029,0.0012
112,2030,0.0012
112,2031,0.0012
113,1951,-0.0019
113,1952,-0.0018000000000000002
113,1953,-0.0016
113,1954,-0.0015
113,1955,-0.0013000000000000002
113,1956,-0.0012000000000000001
113,1957,-0.001
113,1958,-0.0009000000000000001
113,1959,-0.0007
113,1960,-0.0006000000000000001
113,1961,-0.0004
113,1962,-0.0002
113,1963,0.0
113,1964,0.0002
113,1965,0.0004
113,1966,0.0005
113,1967,0.0007
113,1968,0.0009000000000000001
113,1969,0.001
113,1970,0.0011
113,1971,0.0012000000000000001
113,1972,0.0013000000000000002
113,1973,0.0013000000000000002
113,1974,0.0013000000000000002
113,1975,0.0013000000000000002
113,1976,0.0012000000000000001
113,1977,0.0012000000000000001
113,1978,0.0011
113,1979,0.0009000000000000001
113,1980,0.0008
113,1981,0.0006000000000000001
113,1982,0.0005
113,1983,0.00030000000000000003
113,1984,0.0001
113,1985,-0.0001
113,1986,-0.0002
113,1987,-0.0004
113,1988,-0.0005
113,1989,-0.0006000000000000001
113,1990,-0.0007
113,1991,-0.0008
113,1992,-0.0009000000000000001
113,1993,-0.0009000000000000001
113,1994,-0.0009000000000000001
113,1995,-0.0009000000000000001
113,1996,-0.0008
113,1997,-0.0008
113,1998,-0.0007
113,1999,-0.0006000000000000001
113,2000,-0.0004
113,2001,-0.00030000000000000003
113,2002,-0.0001
113,2003,0.0
113,2004,0.0002
113,2005,0.0004
113,2006,0.0005
113,2007,0.0006000000000000001
113,2008,0.0008
113,2009,0.0009000000000000001
113,2010,0.001
113,2011,0.0011
113,2012,0.0012000000000000001
113,2013,0.0011
113,2014,0.0011
113,2015,0.001
113,2016,0.001
113,2017,0.0009
113,2018,0.0009
113,2019,0.0009
113,2020,0.0008
113,2021,0.0008
113,2022,0.0008
113,2023,0.0008
113,2024,0.0008
113,2025,0.0008
113,2026,0.0008
113,2027,0.0008
113,2028,0.0008
113,2029,0.0008
113,2030,0.0008
113,2031,0.0008
114,1951,-0.001
114,1952,-0.0009000000000000001
114,1953,-0.0008
114,1954,-0.0007
114,1955,-0.0007
114,1956,-0.0006000000000000001
114,1957,-0.0005
114,1958,-0.0004
114,1959,-0.0004
114,1960,-0.00030000000000000003
114,1961,-0.0002
114,1962,-0.0001
114,1963,0.0
114,1964,0.0001
114,1965,0.0002
114,1966,0.00030000000000000003
114,1967,0.0004
114,1968,0.0004
114,1969,0.0005
114,1970,0.0006000000000000001
114,1971,0.0006000000000000001
114,1972,0.0006000000000000001
114,1973,0.0006000000000000001
114,1974,0.0006000000000000001
114,1975,0.0006000000000000001
114,1976,0.0006000000000000001
114,1977,0.0006000000000000001
114,1978,0.0005
114,1979,0.0005
114,1980,0.0004
114,1981,0.00030000000000000003
114,1982,0.0002
114,1983,0.0001
114,1984,0.0001
114,1985,0.0
114,1986,-0.0001
114,1987,-0.0002
114,1988,-0.00030000000000000003
114,1989,-0.00030000000000000003
114,1990,-0.0004
114,1991,-0.0004
114,1992,-0.0004
114,1993,-0.0005
114,1994,-0.0005
114,1995,-0.0004
114,1996,-0.0004
114,1997,-0.0004
114,1998,-0.00030000000000000003
114,1999,-0.00030000000000000003
114,2000,-0.0002
114,2001,-0.0001
114,2002,-0.0001
114,2003,0.0
114,2004,0.0001
114,2005,0.0002
114,2006,0.00030000000000000003
114,2007,0.00030000000000000003
114,2008,0.0004
114,2009,0.0004
114,2010,0.0005
114,2011,0.0005
114,2012,0.0006000000000000001
114,2013,0.0006
114,2014,0.0005
114,2015,0.0005
114,2016,0.0005
114,2017,0.0005
114,2018,0.0004
114,2019,0.0004
114,2020,0.0004
114,2021,0.0004
114,2022,0.0004
114,2023,0.0004
114,2024,0.0004
114,2025,0.0004
114,2026,0.0004
114,2027,0.0004
114,2028,0.0004
114,2029,0.0004
114,2030,0.0004
114,2031,0.0004
115,1951,0.0
115,1952,0.0
115,1953,0.0
115,1954,0.0
115,1955,0.0
115,1956,0.0
115,1957,0.0
115,1958,0.0
115,1959,0.0
115,1960,0.0
115,1961,0.0
115,1962,0.0
115,1963,0.0
115,1964,0.0
115,1965,0.0
115,1966,0.0
115,1967,0.0
115,1968,0.0
115,1969,0.0
115,1970,0.0
115,1971,0.0
115,1972,0.0
115,1973,0.0
115,1974,0.0
115,1975,0.0
115,1976,0.0
115,1977,0.0
115,1978,0.0
115,1979,0.0
115,1980,0.0
115,1981,0.0
115,1982,0.0
115,1983,0.0
115,1984,0.0
115,1985,0.0
115,1986,0.0
115,1987,0.0
115,1988,0.0
115,1989,0.0
115,1990,0.0
115,1991,0.0
115,1992,0.0
115,1993,0.0
115,1994,0.0
115,1995,0.0
115,1996,0.0
115,1997,0.0
115,1998,0.0
115,1999,0.0
115,2000,0.0
115,2001,0.0
115,2002,0.0
115,2003,0.0
115,2004,0.0
115,2005,0.0
115,2006,0.0
115,2007,0.0
115,2008,0.0
115,2009,0.0
115,2010,0.0
115,2011,0.0
115,2012,0.0
115,2013,0.0
115,2014,0.0
115,2015,0.0
115,2016,0.0
115,2017,0.0
115,2018,0.0
115,2019,0.0
115,2020,0.0
115,2021,0.0
115,2022,0.0
115,2023,0.0
115,2024,0.0
115,2025,0.0
115,2026,0.0
115,2027,0.0
115,2028,0.0
115,2029,0.0
115,2030,0.0
115,2031,0.0
116,1951,0.0
116,1952,0.0
116,1953,0.0
116,1954,0.0
116,1955,0.0
116,1956,0.0
116,1957,0.0
116,1958,0.0
116,1959,0.0
116,1960,0.0
116,1961,0.0
116,1962,0.0
116,1963,0.0
116,1964,0.0
116,1965,0.0
116,1966,0.0
116,1967,0.0
116,1968,0.0
116,1969,0.0
116,1970,0.0
116,1971,0.0
116,1972,0.0
116,1973,0.0
116,1974,0.0
116,1975,0.0
116,1976,0.0
116,1977,0.0
116,1978,0.0
116,1979,0.0
116,1980,0.0
116,1981,0.0
116,1982,0.0
116,1983,0.0
116,1984,0.0
116,1985,0.0
116,1986,0.0
116,1987,0.0
116,1988,0.0
116,1989,0.0
116,1990,0.0
116,1991,0.0
116,1992,0.0
116,1993,0.0
116,1994,0.0
116,1995,0.0
116,1996,0.0
116,1997,0.0
116,1998,0.0
116,1999,0.0
116,2000,0.0
116,2001,0.0
116,2002,0.0
116,2003,0.0
116,2004,0.0
116,2005,0.0
116,2006,0.0
116,2007,0.0
116,2008,0.0
116,2009,0.0
116,2010,0.0
116,2011,0.0
116,2012,0.0
116,2013,0.0
116,2014,0.0
116,2015,0.0
116,2016,0.0
116,2017,0.0
116,2018,0.0
116,2019,0.0
116,2020,0.0
116,2021,0.0
116,2022,0.0
116,2023,0.0
116,2024,0.0
116,2025,0.0
116,2026,0.0
116,2027,0.0
116,2028,0.0
116,2029,0.0
116,2030,0.0
116,2031,0.0
117,1951,0.0
117,1952,0.0
117,1953,0.0
117,1954,0.0
117,1955,0.0
117,1956,0.0
117,1957,0.0
117,1958,0.0
117,1959,0.0
117,1960,0.0
117,1961,0.0
117,1962,0.0
117,1963,0.0
117,1964,0.0
117,1965,0.0
117,1966,0.0
117,1967,0.0
117,1968,0.0
117,1969,0.0
117,1970,0.0
117,1971,0.0
117,1972,0.0
117,1973,0.0
117,1974,0.0
117,1975,0.0
117,1976,0.0
117,1977,0.0
117,1978,0.0
117,1979,0.0
117,1980,0.0
117,1981,0.0
117,1982,0.0
117,1983,0.0
117,1984,0.0
117,1985,0.0
117,1986,0.0
117,1987,0.0
117,1988,0.0
117,1989,0.0
117,1990,0.0
117,1991,0.0
117,1992,0.0
117,1993,0.0
117,1994,0.0
117,1995,0.0
117,1996,0.0
117,1997,0.0
117,1998,0.0
117,1999,0.0
117,2000,0.0
117,2001,0.0
117,2002,0.0
117,2003,0.0
117,2004,0.0
117,2005,0.0
117,2006,0.0
117,2007,0.0
117,2008,0.0
117,2009,0.0
117,2010,0.0
117,2011,0.0
117,2012,0.0
117,2013,0.0
117,2014,0.0
117,2015,0.0
117,2016,0.0
117,2017,0.0
117,2018,0.0
117,2019,0.0
117,2020,0.0
117,2021,0.0
117,2022,0.0
117,2023,0.0
117,2024,0.0
117,2025,0.0
117,2026,0.0
117,2027,0.0
117,2028,0.0
117,2029,0.0
117,2030,0.0
117,2031,0.0
118,1951,0.0
118,1952,0.0
118,1953,0.0
118,1954,0.0
118,1955,0.0
118,1956,0.0
118,1957,0.0
118,1958,0.0
118,1959,0.0
118,1960,0.0
118,1961,0.0
118,1962,0.0
118,1963,0.0
118,1964,0.0
118,1965,0.0
118,1966,0.0
118,1967,0.0
118,1968,0.0
118,1969,0.0
118,1970,0.0
118,1971,0.0
118,1972,0.0
118,1973,0.0
118,1974,0.0
118,1975,0.0
118,1976,0.0
118,1977,0.0
118,1978,0.0
118,1979,0.0
118,1980,0.0
118,1981,0.0
118,1982,0.0
118,1983,0.0
118,1984,0.0
118,1985,0.0
118,1986,0.0
118,1987,0.0
118,1988,0.0
118,1989,0.0
118,1990,0.0
118,1991,0.0
118,1992,0.0
118,1993,0.0
118,1994,0.0
118,1995,0.0
118,1996,0.0
118,1997,0.0
118,1998,0.0
118,1999,0.0
118,2000,0.0
118,2001,0.0
118,2002,0.0
118,2003,0.0
118,2004,0.0
118,2005,0.0
118,2006,0.0
118,2007,0.0
118,2008,0.0
118,2009,0.0
118,2010,0.0
118,2011,0.0
118,2012,0.0
118,2013,0.0
118,2014,0.0
118,2015,0.0
118,2016,0.0
118,2017,0.0
118,2018,0.0
118,2019,0.0
118,2020,0.0
118,2021,0.0
118,2022,0.0
118,2023,0.0
118,2024,0.0
118,2025,0.0
118,2026,0.0
118,2027,0.0
118,2028,0.0
118,2029,0.0
118,2030,0.0
118,2031,0.0
119,1951,0.0
119,1952,0.0
119,1953,0.0
119,1954,0.0
119,1955,0.0
119,1956,0.0
119,1957,0.0
119,1958,0.0
119,1959,0.0
119,1960,0.0
119,1961,0.0
119,1962,0.0
119,1963,0.0
119,1964,0.0
119,1965,0.0
119,1966,0.0
119,1967,0.0
119,1968,0.0
119,1969,0.0
119,1970,0.0
119,1971,0.0
119,1972,0.0
119,1973,0.0
119,1974,0.0
119,1975,0.0
119,1976,0.0
119,1977,0.0
119,1978,0.0
119,1979,0.0
119,1980,0.0
119,1981,0.0
119,1982,0.0
119,1983,0.0
119,1984,0.0
119,1985,0.0
119,1986,0.0
119,1987,0.0
119,1988,0.0
119,1989,0.0
119,1990,0.0
119,1991,0.0
119,1992,0.0
119,1993,0.0
119,1994,0.0
119,1995,0.0
119,1996,0.0
119,1997,0.0
119,1998,0.0
119,1999,0.0
119,2000,0.0
119,2001,0.0
119,2002,0.0
119,2003,0.0
119,2004,0.0
119,2005,0.0
119,2006,0.0
119,2007,0.0
119,2008,0.0
119,2009,0.0
119,2010,0.0
119,2011,0.0
119,2012,0.0
119,2013,0.0
119,2014,0.0
119,2015,0.0
119,2016,0.0
119,2017,0.0
119,2018,0.0
119,2019,0.0
119,2020,0.0
119,2021,0.0
119,2022,0.0
119,2023,0.0
119,2024,0.0
119,2025,0.0
119,2026,0.0
119,2027,0.0
119,2028,0.0
119,2029,0.0
119,2030,0.0
119,2031,0.0
120,1951,0.0
120,1952,0.0
120,1953,0.0
120,1954,0.0
120,1955,0.0
120,1956,0.0
120,1957,0.0
120,1958,0.0
120,1959,0.0
120,1960,0.0
120,1961,0.0
120,1962,0.0
120,1963,0.0
120,1964,0.0
120,1965,0.0
120,1966,0.0
120,1967,0.0
120,1968,0.0
120,1969,0.0
120,1970,0.0
120,1971,0.0
120,1972,0.0
120,1973,0.0
120,1974,0.0
120,1975,0.0
120,1976,0.0
120,1977,0.0
120,1978,0.0
120,1979,0.0
120,1980,0.0
120,1981,0.0
120,1982,0.0
120,1983,0.0
120,1984,0.0
120,1985,0.0
120,1986,0.0
120,1987,0.0
120,1988,0.0
120,1989,0.0
120,1990,0.0
120,1991,0.0
120,1992,0.0
120,1993,0.0
120,1994,0.0
120,1995,0.0
120,1996,0.0
120,1997,0.0
120,1998,0.0
120,1999,0.0
120,2000,0.0
120,2001,0.0
120,2002,0.0
120,2003,0.0
120,2004,0.0
120,2005,0.0
120,2006,0.0
120,2007,0.0
120,2008,0.0
120,2009,0.0
120,2010,0.0
120,2011,0.0
120,2012,0.0
120,2013,0.0
120,2014,0.0
120,2015,0.0
120,2016,0.0
120,2017,0.0
120,2018,0.0
120,2019,0.0
120,2020,0.0
120,2021,0.0
120,2022,0.0
120,2023,0.0
120,2024,0.0
120,2025,0.0
120,2026,0.0
120,2027,0.0
120,2028,0.0
120,2029,0.0
120,2030,0.0
120,2031,0.0
